13:04,"Ab yaafus day yaakaar, du am;
ab njaxlaf sàkku, woomle."
13:05,"Ku jub bañ na ay fen,
ku soxor di indi gàcceek yeraange."
13:06,"Ku mat day jub, ba fegu;
moykat soxor, ba sànku."
13:07,"Nit a ngi am-amlu, amul dara;
nit di dee-deelu te fees dell."
13:08,"Ku am ay feye alalam, ba mucc;
ku amul deesu ko tëkku."
13:09,"Ku jub day leer nàññ,
ab soxor mel ni taal bu fey."
13:10,"Réy-réylu jote rekk lay jur,
ku dégg ndigal a xelu."
13:11,"Alal ju lewul day naaw;
foral benn-benn, ba barele."
13:12,"Yaakaar ju tas day jeexal xol,
aajo ju faju di garab guy taxa dund."
13:13,"Ku sofental ndigalu Yàlla, yàqule;
ku jëfe santaane Yàlla, yoolu."
13:14,"Njàngale mu xelu day suuxat bakkan,
ba boroom du tàbbi ci fiiri dee."
13:15,"Dangay xam lu jaadu, ñu naw la;
yoonu workat day metti."
13:16,"Képp ku teey jëfe xam-xam;
ab dof ay siiwal ndofam."
13:17,"Ndaw lu bon day loru.
Ndaw lu wóor garab la ci nit."
13:18,"Ku sàggane yoonu yar, séddoo ñàkk ak gàcce;
kuy déggi artu, am teraanga."
13:19,"Aajo ju faju tooyal na xol,
te ab dof jomb naa dëddu mbon."
13:20,"Àndal ak ku xelu, sam xel rafet;
ku lëngookub dof, loru."
13:21,"Ay topp na moykat,
ku jub juble."
13:22,"Ku baax, donale ba cay sëtam;
alalu moykat, muuru ku jub."
13:23,"Ku néewle bey na, meññeef ne gàññ,
ñu àtte ko ñàkkal, mu ñàkk ko."
13:24,"Ku dul bantal sa doom, bëggoo ko.
Ku bëgg sa doom teel koo yar."
13:25,"Ku jub day lekk ba regg,
soxor ba dëkke xiif."
14:01,"Jigéen, rafet xel, dimbali waa këram,
su deeb dof, tas këram."
14:02,"Kuy jubal day ragal Aji Sax ji,
ku dëng teddadil nga ko."
14:03,"Ab dof a ngi réy-réylu, làmmiñam yar ko;
ku rafet xel, sa kàddu aar la."
14:04,"Su yëkk takkul, bey, sàq wéet;
mu beye dooleem, meññeef ne gàññ."
14:05,"Seede bu dëggu, dëgg rekk,
seede bu dëgguwul, fen rekk."
14:06,"Ab ñaawlekat day wut xel mu rafet, mu réer ko;
ku amug dégg, xam yomb la."
14:07,"Dàndal ab dof,
dof du la yokk xam-xam."
14:08,"Ku ñaw day xelu, xam li muy def;
ab dof di nax boppam."
14:09,"Ab dof, su bàkkaaree, yoonam!
Te ñay jubal a séq yiwu Yàlla."
14:10,"Tiisu xol, boroom a ko xam;
mbégte ma it jàmbur bokku ca."
14:11,"Ab soxor, këram day tas,
mbaarum ku jub di naat."
14:12,"Yoon a ngii, nit defe ne jub na,
te mu jëme ko ci dee."
14:13,"Nit a ngi ree, xol ba tiis,
te mbégte mujje na njàqare."
14:14,"Ku def njekkar sab añ mat,
ku baax gën law demin."
14:15,"Ab téxét, loo wax mu gëm;
ku ñaw xam fi ngay jaare."
14:16,"Ku xelu day ragal, di dëddu lu bon;
ab dof day ràkkaaju, du tiit."
14:17,"Ku gaawa mer, def jëfi dof,
te kuy fexeel nit, ñu bañ la."
14:18,"Ab téxét ndof ay céram,
ku ñaw jagoo xam-xam."
14:19,"Ku bon sujjóotal ku baax;
ku soxor ay yaakaar ku jub."
14:20,"Ku ñàkk, say dëkk sax bañ la;
ku barele, barey xarit."
14:21,"Ku xeeb sa dëkkandoo, bàkkaar nga;
ku baaxe ku ñàkk, mbégte ñeel la."
14:22,"Kuy mébét lu bon daa réer,
kuy mébét lu baax am nga ngor ak worma."
14:23,"Kër-këri, jariñu;
waxi neen, loxoy neen."
14:24,"Ku rafet xel jagoo alal,
ab dof ràngoo ndofam."
14:25,"Seede bu dëggu day jot bakkan,
kuy fen day wore."
14:26,"Ragal Aji Sax ji kaaraange gu wér la ci nit,
di rawtu ciy doomam."
14:27,"Ragal Aji Sax ji day suuxat bakkan,
ba boroom du tàbbi ci fiiri dee."
14:28,"Su mbooloo baree, buur am ndam;
fu nit ña néew, kilifa du fa dara."
14:29,"Muñ mer, déggin wu yaa;
gaawa tàng, gënatee dof."
14:30,"Xel mu dal, yaram wu naat;
fiiraange semmal boroom."
14:31,"Ku sonal ku ñàkk, tooñ nga Ka ko sàkk;
ku baaxe ku néewle, teral nga Ka ko sàkk."
14:32,"Coxor detteel boroom;
ku jub fegoo mànduteem."
14:33,"Kuy dégg, sam xel saxoo rafet;
ab dof sax xam na lu xelu."
14:34,"Àtteb dëgg day teral aw xeet,
moy di gàcceel aw askan."
14:35,"Buur day bége jawriñ ju xelu,
di mbugal nitu gàcce."
15:01,"Tont lu neex day giifal,
baat bu ñagas di jógal xol."
15:02,"Ku xelu àddu, xam-xam rafet;
ab dof di talalali."
15:03,"Aji Sax ji moo gis lépp,
di xool ku baax ak ku bon."
15:04,"Wax ju neex mooy garab guy taxa dund,
kàddu yu jekkadi di jeexal xol."
15:05,"Ab dof day xeeb yaru baay ba,
kuy dégg waxi artu, xelu nga."
15:06,"Kër ku jub, koom gu yaa;
ku jubadi, alalam jur fitna."
15:07,"Ku xelu àddu, xam-xam law;
ab dof amul xelam."
15:08,"Saraxub ku soxor, Aji Sax ji bañ na ko;
ñaanu kuy jubal da koy bége."
15:09,"Jëfi ku bon, Aji Sax ji seexlu na ko;
ku sàlloo jëf ju baax, safoo na la."
15:10,"Mbugal tar na, ñeel ku wacc yoon;
ku bañ waxi artu, dangay dee."
15:11,"Njaniiw ak biir suuf, Aji Sax ji di gis,
xolu doom aadama waxi noppi."
15:12,"Kuy ñaawle bëggul ku ko artu,
te du laaji ku rafet xel."
15:13,"Xol bu sedd, kanam gu leer;
xol bu tiis, boroom ne yogg."
15:14,"Ku amug dégg sàkku xam-xam,
ab dof di toppi caaxaan."
15:15,"Xol bu tiis, naqar wu sax;
xol bu neex, bànneex bu sax."
15:16,"Néewle te ragal Aji Sax ji
moo gën barele, sa bopp ubu."
15:17,"Njëlu ñetti xob fa ñu la soppe
moo dàq yàpp wu duuf fu ñu la bañe."
15:18,"Naqari deret, taalu ay.
Teey, fey fitna."
15:19,"Yoonu yaafus, dégi neen;
kuy jubal, saw xàll yaa."
15:20,"Doom rafet xel, baay ba bég;
te ab dof ay xeeb ndey ja."
15:21,"Jëfi dof a neex ku ñàkk bopp,
ku amug dégg def njub."
15:22,"Diisoo ñàkk, pexe sànku;
digle yu takku, pexe àntu."
15:23,"Nit bége na tontam lu dal,
kàddu gu jib fa mu ñoree neex!"
15:24,"Ku rafet xel, jubal nga yoonu gudd fan,
moyu teggi, ba jëm njaniiw."
15:25,"Ku bew, Aji Sax ji màbb sa kër;
ab jëtun, Aji Sax ji ñoŋal pàkkam."
15:26,"Aji Sax ji bañ na mébét mu bon,
te wax ju yiw daa sell fa moom."
15:27,"Wutin wu lewul, sonal sa waa kër;
ku bañ alalu ger gudd fan."
15:28,"Ku jub day teeylu tontam;
ab soxor, wax ju ñaaw rekk."
15:29,"Aji Sax ji day dëddu ab soxor,
di nangu ñaanu ku jub."
15:30,"Kanam gu leer day seral xol;
xibaaru jàmm, jàmmu yaram."
15:31,"Kuy dégg artu yu koy musal,
ku rafet xel a ngoog."
15:32,"Xalab waxi yar, fowe sa bopp la;
deel déggi artu, yokk sam xel."
15:33,"Ragal Aji Sax ji day rafetal xel;
jëkke woyof, mujje tedd."
16:01,"Nit ay dogu ci xolam,
Aji Sax ji dogal, mu sotti."
16:02,"Lu waay def, daa jekk ca moom,
waaye Aji Sax jeey natt xol yi."
16:03,"Loo bëgga def, diis ko Aji Sax ji,
say mébét sotti."
16:04,"Lu Aji Sax ji sàkk, mbir la ca namm,
ba ci ku soxor ak bésu mbugalam."
16:05,"Aji Sax ji sib na ku réy,
da koy mbugal ci lu wér."
16:06,"Ku jiital ngor ak worma, Yàlla jéggal la;
ku ragal Aji Sax ji, dëddu lu bon."
16:07,"Ku Aji Sax ji rafetlu say jëf,
say bañ sax, mu jubaleek yaw."
16:08,"Néewle te jub
moo gën barele te jubadi."
16:09,"Nit ay sumb yoonam,
Aji Sax ji sottal."
16:10,"Su buur àddoo cib àtte,
muy kàddu gu Yàlla dogal."
16:11,"Nattub diisaay aki ndabam, na jub ngir Aji Sax ji.
Moo sàkk mboolem nattukaay."
16:12,"Buur daa sib kuy def lu bon,
ndax njub mooy dëgëral nguuram."
16:13,"Wax ju dëggu, buur safoo boroom;
ku jub, buur bëgg sa kàddu."
16:14,"Merum buur ndaw la, dee a ko yónni;
ku rafetum xel, giifal ko."
16:15,"Buur, na kanam ga leer, sa bakkan mucc,
su la baaxee, mu mel ni taw bu toppum nji."
16:16,"Wutal xel mu rafet, bàyyi wurus;
taamul ag dégg, wacc xaalis."
16:17,"Yoonu kuy jubal day moyu lu bon,
ku teeylu sa jëfin, sàmm sa bakkan."
16:18,"Réy, yàqule;
xeebaate, jóoru."
16:19,"Woyof, ànd ak ku néewle
moo gën séddook ku bew la mu lewal."
16:20,"Ku teewlu mbir, baaxle;
ku wóolu Aji Sax ji, bég."
16:21,"Ki rafet xel mooy kiy ràññee,
te su wax rafetee, dég-dég yomb."
16:22,"Xel mu ñaw day suuxat bakkan,
te ab dof jëfi dofam a koy yar."
16:23,"Ku rafet xel, say kàddu xelu;
soo waxee, yey."
16:24,"Wax ju yiw di lem juy xelli,
neexa ñam, di jàmmi yaram."
16:25,"Yoon a ngii, nit defe ne jub na,
te mu jëme ko ci dee."
16:26,"Ku bëgg lu neex, liggéey;
ku bëgga faj sab xiif, njaxlaf."
16:27,"Sagaru nit mooy sulli lu bon,
ay waxam sax sawara la."
16:28,"Nitu njekkar day yokk réeroo,
ab soskat di féewaley xarit."
16:29,"Ab soxor day yóbbaale dëkkandoom,
jëme ko ci lu bon."
16:30,"Piise, ku nar njekkar;
màttu, ku def lu bon."
16:31,"Bijjaawu bopp kaala gu yànj la,
topp yoonu njub a koy joxe."
16:32,"Muñ mer, moo gën njàmbaar;
tënk sa bakkan moo raw nangub dëkk."
16:33,"Tegoo bant nit a koy def,
dogal ba Aji Sax ji la."
17:01,"Feppu dugub wu ànd ak dal
moo gën lu ne gàññ kërug ayoo."
17:02,"Surga, bu rafetee xel, tiim doom juy rusloo,
séddu ni doom ci alalu sangam."
17:03,"Xaalis ak wurus sawaraa koy xelli,
waaye nit, ab xolam, Aji Sax jee koy nattu."
17:04,"Ku bon ay déglu wax ju bon,
fen-kat di teewlu ay sos."
17:05,"Kuy ñaawal ku ñàkk, tooñ nga Ka ko sàkk;
kuy reetaan ku jàq, mbugalam du jaas."
17:06,"Teraangay maam, sët ba;
sagu doom, baay ba."
17:07,"Waxi teggin jekkul cib dof,
ay fen ci as gor waxi noppi."
17:08,"Alalu ger njiglaay la ca ka koy joxe,
ba fu mu jublu, mu nooy."
17:09,"Baale tooñ, yokk cofeel;
sulliw ay, tas xarit."
17:10,"Ku amug dégg ngay yedd benn yoon,
ab dof téeméeri yar du ko waññi."
17:11,"Ku bon fippu doŋŋ lay jéem,
te musibaa koy dikkal."
17:12,"Taseek gaynde gu ñàkki doomam
moo gën taseek dof ak yëfi dofam."
17:13,"Kuy feye mbon jëf ju baax,
lu bon du jóge sa kër."
17:14,"Ndoortel ay di wal mu tàmbali,
luy indib xuloo, bàyyil."
17:15,"Dëggal ku sikk, daan ku jub,
Aji Sax ji sib na yooyu ñaar."
17:16,"Ab dof du am xaalis, jënde xel mu rafet;
bëggu ca dara."
17:17,"Xarit du bëgg, di bañ;
mbokk day bokk ak yaw say coono."
17:18,"Ku ñàkk bopp ay dige feyal jàmbur,
di ko gàddul boram."
17:19,"Ku bëggu ay bëggi tooñ;
damu, yàqule."
17:20,"Ku njublaŋ du baaxle,
kuy wax njekkar añe musiba."
17:21,"Ku jur ab dof, am naqar;
ab dof waajuram du bég."
17:22,"Xol bu sedd day garabal,
xol bu tiis day semmal."
17:23,"Ku bon day nangu alalu ger ca suuf,
nara jalgati yoon."
17:24,"Ku amug dégg ne jàkk ci xel mu rafet,
ab dof ne xóll, xel ma sore lool."
17:25,"Doom ju dof di tiisu baay ba
ak naqaru ndey ja."
17:26,"Ku deful dara, feyloo kob daan, dug njub;
dóor as gor du yoon."
17:27,"Ku moom sa làmmiñ am nga xam-xam,
te ku teey am ngag dégg."
17:28,"Ab dof sax bu noppee, nirook boroom xel;
ku ne cell, ñu fooge lag muus."
18:01,"Ab siis, bànneexu boppam rekk,
loo ko digal mu xalab."
18:02,"Ab dof wutul ag dégg,
li muy def kay mooy jaay ag muus."
18:03,"Bu mbon nuyoo, xeebeel topp ca;
jëf ju ñaaw, gàcce rekk."
18:04,"Waxi nit ndox mu xóot la,
bu bënnee, xelli, ñu di ca xelu."
18:05,"Faral ku tooñ baaxul,
bul xañ dëgg ku deful dara."
18:06,"Ab dof, làmmiñam sooke naw ay,
ay waxam di sàkku yeti gannaaw."
18:07,"Ab dof, waxam a koy sànk,
làmmiñu boppam a koy dugal."
18:08,"Waxi jëwkat di ñam wu neex
wuy seey, jàll ca biir-a-biir."
18:09,"Kuy sàggane sa liggéey,
yaak kuy yàq a bokk."
18:10,"Turu Aji Sax ji rawtu bu mag la.
Ku jub daw làqu ca, raw."
18:11,"Alal day aar boroom ni ab tata,
mu foog ne maneesu koo bëtt."
18:12,"Bew, yàqule;
jëkke woyof, mujje tedd."
18:13,"Tontu te déggagoo,
ndof la, ak ñàkk kersa."
18:14,"Ku bëgga dund, dékku woppi yaram,
waaye xol bu jeex maneesu koo wéye."
18:15,"Ku amug dégg wut xam-xam,
ku rafet xel sàkku xam-xam."
18:16,"Deel maye, da lay ubbil bunt,
di la àggale ci boroom daraja."
18:17,"Ku njëkk a layoo, ñu ne yaa yey,
ba keroog ka nga joteel weddi la."
18:18,"Tegoo bant day feyu ay,
di àtte boroom doole yu jote."
18:19,"Jubook mbokk moo tooñ, jéggi tataa ko gëna yomb,
mbaa ubbi bunt yu tëje ràpp."
18:20,"Làmmiñ feesal na biiru boroom,
yoolu kàddu suur na boroom."
18:21,"Dund ak dee a ngi ci làmmiñ,
te wax garab la, ku ko bëgg, lekk ca doom ya."
18:22,"Ku am jabar, am nga ngëneel,
am nga yiwu Aji Sax ji."
18:23,"Ku ñàkk a ngi leewaayu,
boroom alal di ko jànni."
18:24,"Barey àndandoo lor a ngi ci,
waaye xarit a ngi gëna taq nit mbokkam."
19:01,"Ñàkk te mat,
moo gën dof, di wax njekkar."
19:02,"Teeyadi baaxul,
ku yàkkamti moy saw yoon."
19:03,"Nit def na jëfi dof, ba sànku,
walbatiku mere Aji Sax ji."
19:04,"Ku barele, barey xarit;
ku ñàkk, sab xarit dagg la."
19:05,"Seede buy fen muccul mbugalam,
kuy noyyee ay fen du rëcc àtteem."
19:06,"Ñu baree ngi wuta neex boroom daraja,
ku nekk a bëgga xaritook kuy joxe."
19:07,"Ku ñàkk, sa bokk yépp dëddu la,
sab xarit gën laa soreeti,
ngay wax ak ñoom, dara."
19:08,"Kuy sàkku xel, bëgg nga sa bopp;
kuy wut ag dégg day baaxle."
19:09,"Seede buy fen muccul mbugalam,
kuy noyyee ay fen, mujje sànku."
19:10,"Dund gu neex jekkul cib dof,
surga buy jiite kilifa it moo yées."
19:11,"Ku xam lu jaadu, muñ mer,
tanqamlu ku la tooñ ngay damoo."
19:12,"Merum buur ni gaynde gu ŋar;
yërmandey buur ni lay cig mbooy."
19:13,"Doom ju dof naqaru baay baa,
te jabar ju pànk mooy senn bu dakkul."
19:14,"Kër ak alal ngay donne ci baay;
jabar ju xelu, Aji Sax jee koy maye."
19:15,"Ab yaafus, nelaw yu xóot,
te ku yàccaaral xiif."
19:16,"Ku jëfe ndigal, sàmm sa bakkan;
ku moytuwul sa bopp, dangay dee."
19:17,"Ku baaxe ku ñàkk, lebal nga Aji Sax ji,
te moo lay yool."
19:18,"Yaral sa doom ba muy teel,
waaye bul topp sa xol, ba rey ko."
19:19,"Ku naqari deret, sonal nga sa bopp;
ku la xettali, tóllanti ko."
19:20,"Déggal ndigal te yaru,
ndax ëllëg nga xelu."
19:21,"Bare na lu xol di mébét,
waaye Aji Sax jeey dogal."
19:22,"Li ñu sopp ci nit mooy ngor,
néewle moo gën fen."
19:23,"Ragalal Aji Sax ji ndax nga gudd fan,
noppalu te baña loru."
19:24,"Ab yaafus day yeb loxoom ci ndab,
tàyyi ko yékkati, sex."
19:25,"Boo ñefee ab ñaawlekat, téxét ba jànge ca;
nga yedd kuy dégg, mu xame ca."
19:26,"Kuy yàqal sa baay, di dàq sa ndey,
yaay indi gàcceek yeraange."
19:27,"Doom, soo noppee déglu ku lay yar,
sore nga kàdduy xam-xam."
19:28,"Seedeb naaféq faalewul yoon,
ab soxor lu bon lay tàqamtikoo."
19:29,"Na ñaawlekat bi séentu mbugal;
ab dof, yeti gannaaw."
20:01,"Naan biiñ ak ñaawle, naan ñoll, tanqale,
ku mu nax xeluwoo."
20:02,"Buur mer lool, mel ni gayndee ŋar;
boo ko merloo, dangay xaru."
20:03,"Moytuw ay, ndam la;
dof boo gis day bëgg xuloo."
20:04,"Ab yaafus du gàbb ba mu jotee,
day wut am ngóob, du am dara."
20:05,"Mébétu jàmbur day teen bu xóot,
ku amug dégg a cay root."
20:06,"Ñu baree ngi naa: «Gore naa,»
waaye kuy boroom kóllëre dëgg?"
20:07,"Ku jub, di jëfeg mat,
doom ju la wuutu bég na."
20:08,"Su buur toogee di àtte,
day gis, di ràññee mboolem ayib."
20:09,"Ana ku man ne fóot na xolam,
ba tàggook bàkkaar?"
20:10,"Nattu diisaay yu yemul ak lu ni mel,
Aji Sax ji bañ na ko."
20:11,"Gone sax day jëf, nga gis jikkoom;
bu naree dëggu te jub, nga xam."
20:12,"Nopp buy dégg ak bët buy gis,
Aji Sax jee sàkk lu ci nekk."
20:13,"Bul bëggi nelaw, ba ñàkk dab la;
boo njaxlafee, lekk ba desal."
20:14,"Kuy waxaalee ngi naan: «Baaxul de!»
Bu nee wërëñ, di damu naan: «Aka jar!»"
20:15,"Wurus am na ak gànjar yu bare,
waaye kàdduy xam-xam a gën per yu jafe."
20:16,"Ku gàddul jàmbur bor, jëlal mbubbam;
tayle ko, moo dige feyal jàmbur."
20:17,"Njublaŋ, lekk, jëkke neex,
mujj mel ni lancub suuf."
20:18,"Pexe, ndigal a koy lal;
xare, ay tegtal."
20:19,"Kuy wër di jëw, wuññi sutura;
ku réy làmmiñ, bul déeyook moom."
20:20,"Ku saaga sa ndey mbaa sa baay
añe lëndëmu bàmmeel."
20:21,"Alal ju gaaw
du mujje barkeel."
20:22,"Bul feyantook ku la tooñ;
dénkul ci Aji Sax ji, mu wallu la."
20:23,"Aji Sax ji bañ na nattu diisaay yu wuute,
njublaŋ ci natti diisaay baaxul."
20:24,"Jéegoy jaam Aji Sax jee ko yor,
kenn xamul foo jëm."
20:25,"Bul gaawtuy digeek Yàlla, di dugal sa bopp;
bul giñ, di réccu."
20:26,"Buur, bu xeloo, ràññee ku bon,
mbugal ko, te du ko ñéeblu."
20:27,"Xelum nit làmp la bu Aji Sax ji taal,
da koy niital ba ca biir xolam."
20:28,"Ngor ak worma day aar buur,
ngor ay saxal ab jalam."
20:29,"Sagu ndaw, doole ja;
gànjaru mag, bijjaaw ba."
20:30,"Dóor yu la gaañ faj na sag mbon,
ay yar fóot na xolu boroom."
21:01,"Xolu buur walum ndox la ci loxol Aji Sax ji,
fu ko soob mu jëme ko fa."
21:02,"Lu waay def, daa jub ca moom,
waaye Aji Sax jeey natt xol yi."
21:03,"Deel def dëgg ak lu jub,
moo gënal Aji Sax ji ab sarax."
21:04,"Xeebaateek réy-réylu
mooy bàkkaar yi ñuy ràññee ku bon."
21:05,"Farlu, woomle;
ku gaawtu, mujj néewle."
21:06,"Alal ju la fen may,
cóolóol la, day naaw, wut ko xaru la."
21:07,"Coxor day sànk boroom,
ndax day baña def njub."
21:08,"Ab saay-saay day dëngal,
nit ku dëggu di jubal."
21:09,"Dëkkeb ruq cim sàq
moo gën jabar ju pànk."
21:10,"Ab soxor day namma lore,
te du yërëm moroomam."
21:11,"Boo mbugalee kuy ñaawle, ab téxét jànge ca;
nga jàngal ku rafet xel, mu yokku."
21:12,"Aji Jub ji Yàlla xam na la ne ca biir kër ku bon,
te mooy sànk ku bon."
21:13,"Ku tanqamlu jooyi ku ñàkk
dina woote wall, wall ñàkk."
21:14,"Ku mer, may ko ci sutura, mu giif;
boroom xadar, boqal ko neexal, mu dal."
21:15,"Bu yoon amee, ku jub bég;
kuy def lu bon jàq."
21:16,"Ku noppee jëfe xel,
noppaluji njaniiw."
21:17,"Ku topp sa bànneex, mujje ñàkk;
ku sopp biiñ ak lu niin du woomle."
21:18,"Ku bon këppoo ayu ku baax,
workat gàddu musibam kuy jubal."
21:19,"Dëkke ndànd-foyfoy
moo gën jabar ju tàng, bare ay."
21:20,"Ku xelu denc këram ngëneeli alal aku diw,
ab dof saax-saaxee josam."
21:21,"Ku saxoo njekk ak ngor,
am fan wu gudd, naataangeek daraja."
21:22,"Ku ñaw mana daan jàmbaari dëkk bu mag,
ba màbb tata ja ñu yaakaaroon."
21:23,"Ub sa gémmiñ, moom sa làmmiñ,
mucc ci njàqare."
21:24,"Ku réy te bew, mooy ñaawle,
day reew, ba jéggi dayo."
21:25-26,"Ab yaafus day bëgg lu mu amul ba dee,
ndax du nangoo liggéey,
day yendoo xemmem, te du am;
kay jëfe njekk di joxeeka joxewaat."
21:27,"Saraxu nit ku bon ñaawtéef la,
rawatina bu ci jubloo lu bon."
21:28,"Seede buy fen day sànku,
kuy dégg, sa kàddu sax."
21:29,"Ku bon day ñeme-ñemelu,
ku jub la muy def da koy wóor."
21:30,"Nit xeluwul, amulug dégg ak pexe,
ba manal Aji Sax ji dara."
21:31,"Nit ay takk, bésub xare,
Aji Sax ji di maye ndam."
22:01,"Jëw bu rafet a gën barele,
wegeel gën xaalis ak wurus."
22:02,"Ku am ak ku ñàkk a bokk lenn:
Aji Sax jee leen boole sàkk."
22:03,"Kuy foog, gisu ay, làqu;
ab téxét ne ca tëñëx, loru."
22:04,"Woyofal te ragal Aji Sax ji,
am alal, gudd fan ak daraja."
22:05,"Yoonu njublaŋ, ay dég aki fiir;
ku sàmm sa bakkan sore ko."
22:06,"Tegal gone ciw yoon;
ba bu màggee, du ko wacc."
22:07,"Ku am ay yilif ku ñàkk,
koo leb di surgaam."
22:08,"Ku ji njubadi, góob fitna,
yet wa muy dóore, damm."
22:09,"Ku tabe am barke,
mooy kiy sédd ku ñàkk cib dundam."
22:10,"Dàqal kuy ñaawle, ay jeex;
xulooki saaga dakk."
22:11,"Ku dëggu, wax ja yiw,
buur di xaritam."
22:12,"Aji Sax jeey sàmm liy dëgg,
di weddi waxi fen-kat."
22:13,"Bul yaafus, ba naan: «Gayndee ngi ci biti,
dañu may rey ci mbedd mi!»"
22:14,"Waxi jigéenu njaalookat am yeer la,
ku Aji Sax ji rëbb moo cay tàbbi."
22:15,"Yëfi dof daa sax ci xolu gone,
boo bantalee, mu tàggook moom."
22:16,"Noot néew-ji-doole ngir yokkule,
mbaa may boroom alal,
loo ci def mu wàññi la."
22:17,"Teewlul te déglu li boroom xel yi wax.
Defal sam xel ci li ma lay xamal."
22:18,"Soo mokkalee, ba man koo tari,
muy sa mbégte."
22:19,"Yaw laa koy xamal tey jii,
ndax nga wóolu Aji Sax ji."
22:20-21,"Dama laa bindal fanweeri dénkaane,
ci wàllu ndigal ak xam-xam,
ngir xamal la lu wér te dëggu,
nga yóbbaale kàdduy dëgg,
yoo tontoo ña la yebal."
22:22,Bul xañ néew-ji-doole ndax li muy néew-ji-doole.
22:23,"Ku tumurànke, bu ko soxore cib àtte,
Aji Sax ji da koy taxawu,
ku ko xañ, mu xañ la bakkan."
22:24,"Bul xaritook ku gaawa mer,
bul ànd ak ku tàng bopp."
22:25,"Lu ko moy nga mel ni moom,
te kon nga lonku."
22:26,"Bul bokk ci ñiy dige,
di gàddul nit bor."
22:27,"Soo amul loo ko feyale,
ñu yékkatee la sab lal, nangu ko."
22:28,"Bul toxal màndargam cosaan ci làccu suuf
te say maam tegoon ko fa démb."
22:29,"Seetlul ku man liggéeyam,
buur lay liggéeyal,
du liggéeyal baadoolo."
23:01,"Soo bokkeek kilifa ndab,
xamal bu baax ni ngay lekke."
23:02,"Soo dee ku bëgg lekk,
téyeel sa loxo."
23:03,"Bul xemmem daraam lu neex,
ñam woowu la lay naxe."
23:04,"Bul rey sa bopp ci wut alal,
bu ko xalaat sax."
23:05,"Ndax xef ak xippi mu wéy,
mel ni lu saxi laaf,
ne fëyy, naaw ni jaxaay."
23:06,"Ab nay, bul lekke këram,
bul xemmem daraam lu neex."
23:07,"Ma ngay xool la ngay lekk, nu mu tollu,
naan la: «Lekkal, naanal!»
Te xol ba àndu ca."
23:08,"Ndog soo ca lekk, waccu ko,
yiw woo ko wax daldi neen."
23:09,"Bul wax akub dof,
day xeeb sam xel."
23:10,"Bul toxal màndargam cosaan ci làccu suuf,
bul aakimoo suufas jirim."
23:11,"Ki koy aar màgg na,
da koy taxawu, dal ci sa kaw."
23:12,"Defal sam xel ci yar,
te teewlu kàdduy xam-xam."
23:13,"Bul ñéebloo yar gone,
bantal ko taxu koo dee."
23:14,"Soo ko bantalee,
mu mana mucc."
23:15,"Sama doom, soo xeloo,
sama xol neex."
23:16,"Ngay wax njub,
ma bég."
23:17-18,"Bul ñee bàkkaarkat,
saxool ragal Aji Sax ji,
ndax kat moo am muj,
te kon sa yaakaar du tas."
23:19,"Déglul, doom, muusal
te yebu ci yoonu njub."
23:20-21,"Bul bokk ci ñiy lekk lu ëpp
aka màndi,
ndax ku bëgg lekk aka màndi, ñàkk dab la,
dajjant it, rafle rekk."
23:22,"Déglul sa baay bi la jur.
Bu sa ndey màggatee, bu ko sàggane."
23:23,"Jëndal dëgg te bu ko jaay.
Sàkkul xel mu rafet ak yar akug dégg."
23:24,"Su doom jubee, seral xolu baay.
Boo juree ku rafet xel, am nga bànneex."
23:25,"Deel bégal ndey ak baay,
rawatina ndey ji la jur."
23:26,"Doom, teewloo ma xel te roy ma."
23:27,"Ab gànc yeer mu xóot la,
jabaru jàmbur di teen bu xat."
23:28,"Ma ngay tëroo nib sàcc,
góor ñu bare lay fecciloo worma."
23:29,"Ana kuy tiislu, naan: «Wóoy, ngalla man!»
Ana kuy xulooka jàmbat,
di gaañu ci dara,
bët ya xonq curr?"
23:30,"Xanaa kiy naan-naane biiñ,
di mosi yeneen njafaan?"
23:31,"Bul xool biiñ ak xonqaayam.
Aka yànj cib kaas
te neexa jolu!"
23:32,"Bu weesoo mu màtt la ni jaan,
ne la càppit ni ñàngóor."
23:33,"Dangay mel ni kuy gis lu doy waar,
sam xel di ràbb lu jekkadi."
23:34-35,"Nga mel ni ku tëdd biir géej,
di jaayu ca biir gaal ga,
nga naan: «Dañu maa dóor te gaañuwuma,
duma ma te yéguma ko.
Moo! Duma yewwu nag,
ba naaneeti?»"
24:1-2,"Bul ñee ku bon,
bul wuta ànd ak moom,
ndax coxor lay nas ci xolam,
te fitna la ay waxam di yee."
24:03:00,"Xel mu rafet ay tabax kër,
rafet déggin a koy samp."
24:04:00,"Xam-xam ay feesal néeg ya
ak mboolem alal ju jafe te yànj."
24:5-6,"Ku rafet xel di boroom doole,
ku xam, gëna man;
tegtal yu xelu lañuy xaree,
diisoo bu yaatooy maye ndam."
24:07:00,"Wax ju xelu sut nab dof,
jataayu pénc du fa àddoo."
24:08:00,"Kuy mébét lu bon,
ñu ne yaay rambaaj bi."
24:09:00,"Pexem dof bàkkaar la,
te kuy ñaawle, ñu sib la."
24:10:00,"Bu mettee, nga yoqi,
sa doolee néew."
24:11:00,"Wallul ku ñuy reyi te tooñul,
xettalil kuy tërëf, ñu di ko reyi."
